#group,false,false,false,false,false,false,true,false,false
#datatype,string,long,string,string,string,string,string,string,string
#default,_result,,,,,,,,
,result,table,direction_entry,direction_exit,entered_time,exit_time,vehicle_id,vehicle_type_entry,vehicle_type_exit
,,1124,South,East,2025-05-17T04:04:23.905000000Z,2025-05-17T04:04:26.999000000Z,63,car,car
,,1125,North,,2025-05-17T05:55:50.111000000Z,,632,car,
,,1126,North,South,2025-05-17T05:55:54.672000000Z,2025-05-17T05:55:58.829000000Z,634,car,car
,,1127,South,,2025-05-17T04:26:39.008000000Z,,635,motorcycle,
,,1128,East,South,2025-05-17T05:56:08.065000000Z,2025-05-17T05:56:11.080000000Z,636,car,car
,,1129,North,North,2025-05-17T05:56:03.486000000Z,2025-05-17T05:56:02.901000000Z,637,car,car
,,1130,,East,,2025-05-17T02:13:51.048000000Z,64,,car
,,1130,,East,,2025-05-17T03:50:58.127000000Z,64,,car
,,1130,,South,,2025-05-17T03:05:21.803000000Z,64,,car
,,1130,,East,,2025-05-17T03:11:21.142000000Z,64,,bus
,,1130,North,North,2025-05-17T03:42:16.515000000Z,2025-05-17T03:42:15.315000000Z,64,car,car
,,1131,,North,,2025-05-17T09:18:12.125000000Z,641,,car
,,1132,South,,2025-05-17T04:26:37.716000000Z,,644,car,
,,1132,East,South,2025-05-17T06:54:53.975000000Z,2025-05-17T06:54:56.731000000Z,644,car,car
,,1133,North,,2025-05-17T04:26:29.307000000Z,,645,car,
,,1133,South,,2025-05-17T09:18:35.945000000Z,,645,truck,
,,1134,North,,2025-05-17T05:56:08.617000000Z,,646,car,
,,1134,East,,2025-05-17T09:18:48.597000000Z,,646,car,
,,1135,,East,,2025-05-17T04:26:35.844000000Z,647,,car
,,1135,East,,2025-05-17T09:18:42.307000000Z,,647,car,
,,1136,North,,2025-05-17T05:56:15.403000000Z,,648,car,
,,1137,,East,,2025-05-17T02:08:09.863000000Z,65,,car
,,1137,,South,,2025-05-17T08:47:01.812000000Z,65,,car
,,1137,,East,,2025-05-17T02:29:53.419000000Z,65,,car
,,1137,South,East,2025-05-17T03:11:21.752000000Z,2025-05-17T03:11:27.820000000Z,65,car,car
,,1137,North,,2025-05-17T08:46:56.311000000Z,,65,car,
,,1138,,North,,2025-05-17T04:26:39.008000000Z,650,,car
,,1139,East,South,2025-05-17T09:19:14.471000000Z,2025-05-17T09:19:17.277000000Z,651,car,car
,,1140,East,,2025-05-17T09:19:18.340000000Z,,652,car,
,,1141,East,,2025-05-17T06:55:03.413000000Z,,654,car,
,,1142,South,,2025-05-17T09:19:10.938000000Z,,655,car,
,,1143,,North,,2025-05-17T09:19:14.471000000Z,657,,car
,,1144,,South,,2025-05-17T03:50:46.581000000Z,66,,car
,,1144,South,East,2025-05-17T02:25:20.819000000Z,2025-05-17T02:46:41.103000000Z,66,car,
,,1144,South,,2025-05-17T02:46:34.808000000Z,,66,car,car
,,1145,South,,2025-05-17T04:26:48.639000000Z,,660,car,
,,1145,South,East,2025-05-17T06:55:24.890000000Z,2025-05-17T06:55:26.419000000Z,660,car,car
,,1146,,East,,2025-05-17T09:19:25.907000000Z,662,,car
,,1146,South,East,2025-05-17T06:55:37.996000000Z,2025-05-17T06:55:42.347000000Z,662,car,car
,,1147,North,South,2025-05-17T06:55:35.280000000Z,2025-05-17T06:55:40.660000000Z,666,car,bus
,,1148,South,South,2025-05-17T02:46:27.293000000Z,2025-05-17T02:46:28.254000000Z,67,bus,truck
,,1148,South,East,2025-05-17T03:50:50.987000000Z,2025-05-17T03:50:52.492000000Z,67,car,car
,,1148,North,South,2025-05-17T08:47:24.118000000Z,2025-05-17T08:47:28.279000000Z,67,car,car
,,1149,East,North,2025-05-17T04:27:11.451000000Z,2025-05-17T04:27:14.821000000Z,671,car,car
,,1150,North,East,2025-05-17T06:55:56.143000000Z,2025-05-17T06:55:57.630000000Z,672,car,car
,,1151,South,,2025-05-17T04:28:09.090000000Z,,674,car,
,,1152,,North,,2025-05-17T09:20:38.567000000Z,675,,motorcycle
,,1152,West,,2025-05-17T09:19:36.598000000Z,,675,motorcycle,
,,1153,North,South,2025-05-17T09:19:39.815000000Z,2025-05-17T09:19:44.403000000Z,677,car,car
,,1154,,West,,2025-05-17T02:30:00.885000000Z,68,,truck
,,1154,East,,2025-05-17T03:42:22.932000000Z,,68,car,
,,1154,South,,2025-05-17T03:51:15.733000000Z,,68,car,
,,1155,East,,2025-05-17T06:56:08.828000000Z,,680,car,
,,1156,South,East,2025-05-17T04:28:16.224000000Z,2025-05-17T04:28:18.885000000Z,681,car,car
,,1157,South,North,2025-05-17T04:28:19.463000000Z,2025-05-17T04:28:37.540000000Z,682,car,car
,,1157,North,South,2025-05-17T09:19:47.125000000Z,2025-05-17T09:19:50.612000000Z,682,car,car
,,1158,West,,2025-05-17T06:56:10.420000000Z,,683,motorcycle,
,,1158,East,,2025-05-17T09:19:52.319000000Z,,683,car,
,,1159,East,,2025-05-17T04:28:25.363000000Z,,686,car,
,,1160,South,South,2025-05-17T06:56:38.546000000Z,2025-05-17T06:56:30.170000000Z,687,car,truck
,,1161,,North,,2025-05-17T04:28:31.242000000Z,688,,truck
,,1162,,South,,2025-05-17T02:30:00.165000000Z,69,,car
,,1162,,East,,2025-05-17T03:42:26.643000000Z,69,,car
,,1163,,West,,2025-05-17T04:28:35.047000000Z,690,,motorcycle
,,1164,,South,,2025-05-17T06:56:22.556000000Z,691,,car
,,1165,South,East,2025-05-17T09:20:24.201000000Z,2025-05-17T09:20:26.855000000Z,693,car,car
,,1166,South,North,2025-05-17T09:20:34.674000000Z,2025-05-17T09:20:37.993000000Z,698,car,car
,,1167,,East,,2025-05-17T02:42:54.791000000Z,7,,car
,,1167,,South,,2025-05-17T03:47:35.426000000Z,7,,car
,,1167,North,South,2025-05-17T04:01:39.717000000Z,2025-05-17T04:01:44.697000000Z,7,car,car
,,1168,,East,,2025-05-17T02:14:17.732000000Z,70,,car
,,1168,,West,,2025-05-17T02:30:08.241000000Z,70,,car
,,1168,East,East,2025-05-17T08:47:37.396000000Z,2025-05-17T08:47:37.898000000Z,70,car,car
,,1169,,East,,2025-05-17T06:57:00.221000000Z,702,,car
,,1169,North,,2025-05-17T06:56:58.723000000Z,,702,car,
,,1170,East,South,2025-05-17T04:29:28.158000000Z,2025-05-17T04:29:31.234000000Z,703,car,car
,,1171,East,South,2025-05-17T04:29:35.201000000Z,2025-05-17T04:29:37.824000000Z,705,car,car
,,1172,North,East,2025-05-17T09:20:49.143000000Z,2025-05-17T09:20:50.317000000Z,706,car,car
,,1173,South,South,2025-05-17T04:29:47.780000000Z,2025-05-17T04:29:48.755000000Z,708,bus,bus
,,1174,North,,2025-05-17T08:47:40.934000000Z,,71,car,
,,1175,South,North,2025-05-17T06:57:24.729000000Z,2025-05-17T06:57:29.322000000Z,710,car,car
,,1176,East,,2025-05-17T04:30:07.615000000Z,,711,car,
,,1177,South,North,2025-05-17T06:57:52.020000000Z,2025-05-17T06:57:59.592000000Z,713,car,car
,,1178,South,East,2025-05-17T06:58:01.663000000Z,2025-05-17T06:58:04.186000000Z,714,car,car
,,1179,,South,,2025-05-17T09:21:07.746000000Z,715,,car
,,1180,East,,2025-05-17T09:21:11.823000000Z,,716,car,
,,1181,South,North,2025-05-17T06:58:06.801000000Z,2025-05-17T06:58:11.229000000Z,717,car,car
,,1182,South,,2025-05-17T06:58:35.818000000Z,,719,car,
,,1183,East,South,2025-05-17T02:15:10.201000000Z,2025-05-17T02:15:10.580000000Z,72,car,car
,,1183,South,,2025-05-17T03:51:19.320000000Z,,72,car,
,,1183,North,,2025-05-17T04:04:36.241000000Z,,72,car,
,,1184,South,North,2025-05-17T04:30:42.123000000Z,2025-05-17T04:30:46.399000000Z,721,car,car
,,1185,East,,2025-05-17T04:30:37.875000000Z,,724,truck,
,,1185,East,,2025-05-17T06:58:16.353000000Z,,724,car,
,,1186,East,South,2025-05-17T04:31:18.201000000Z,2025-05-17T04:31:21.849000000Z,727,car,car
,,1187,East,South,2025-05-17T04:31:23.526000000Z,2025-05-17T04:31:46.970000000Z,729,car,car
,,1187,South,,2025-05-17T09:21:55.619000000Z,,729,car,
,,1188,,West,,2025-05-17T02:30:14.565000000Z,73,,car
,,1188,,East,,2025-05-17T03:05:30.492000000Z,73,,car
,,1189,North,North,2025-05-17T04:31:28.990000000Z,2025-05-17T04:31:26.327000000Z,731,car,car
,,1190,,South,,2025-05-17T04:31:32.898000000Z,732,,car
,,1191,South,South,2025-05-17T06:58:23.026000000Z,2025-05-17T06:58:23.521000000Z,733,bus,bus
,,1192,South,South,2025-05-17T04:31:38.554000000Z,2025-05-17T04:31:40.612000000Z,734,car,bus
,,1193,South,South,2025-05-17T04:31:44.308000000Z,2025-05-17T04:31:45.392000000Z,735,car,car
,,1193,South,,2025-05-17T06:58:33.379000000Z,,735,car,
,,1194,,South,,2025-05-17T06:58:30.655000000Z,736,,bus
,,1195,North,West,2025-05-17T06:58:32.790000000Z,2025-05-17T06:58:35.216000000Z,738,car,car
,,1196,,South,,2025-05-17T03:51:26.813000000Z,74,,car
,,1197,South,South,2025-05-17T06:58:44.342000000Z,2025-05-17T06:58:44.831000000Z,740,bus,bus
,,1198,North,South,2025-05-17T04:31:50.093000000Z,2025-05-17T04:31:55.045000000Z,741,car,car
,,1198,East,,2025-05-17T06:59:31.120000000Z,,741,car,
,,1199,South,,2025-05-17T09:22:46.263000000Z,,743,motorcycle,
,,1200,South,,2025-05-17T04:31:53.947000000Z,,745,car,
,,1200,East,,2025-05-17T06:59:38.786000000Z,,745,motorcycle,
,,1200,South,,2025-05-17T09:22:34.619000000Z,,745,car,
,,1201,,South,,2025-05-17T04:32:01.046000000Z,746,,car
,,1201,South,South,2025-05-17T04:31:59.469000000Z,2025-05-17T06:59:42.704000000Z,746,car,
,,1201,East,,2025-05-17T06:59:41.121000000Z,,746,car,car
,,1202,East,North,2025-05-17T09:22:51.568000000Z,2025-05-17T09:22:54.333000000Z,748,car,car
,,1203,,East,,2025-05-17T03:05:36.108000000Z,75,,car
,,1203,East,East,2025-05-17T02:47:56.193000000Z,2025-05-17T02:47:43.318000000Z,75,car,car
,,1204,East,,2025-05-17T04:31:57.234000000Z,,751,car,
,,1205,,East,,2025-05-17T06:59:38.209000000Z,754,,car
,,1205,South,South,2025-05-17T09:22:54.926000000Z,2025-05-17T09:22:56.056000000Z,754,bus,bus
,,1206,East,South,2025-05-17T06:59:46.871000000Z,2025-05-17T06:59:49.002000000Z,755,car,car
,,1207,,North,,2025-05-17T09:23:05.540000000Z,758,,car
,,1207,South,,2025-05-17T09:22:58.955000000Z,,758,car,
,,1208,North,East,2025-05-17T09:23:01.417000000Z,2025-05-17T09:23:04.478000000Z,759,car,car
,,1209,West,South,2025-05-17T04:04:41.574000000Z,2025-05-17T04:04:46.914000000Z,76,car,car
,,1210,,South,,2025-05-17T09:23:02.100000000Z,760,,car
,,1211,North,,2025-05-17T06:59:45.024000000Z,,764,car,
,,1212,South,North,2025-05-17T04:32:28.408000000Z,2025-05-17T04:32:36.378000000Z,766,car,car
,,1213,South,North,2025-05-17T04:32:23.757000000Z,2025-05-17T04:32:27.712000000Z,767,car,car
,,1214,West,North,2025-05-17T04:32:29.054000000Z,2025-05-17T04:32:31.542000000Z,769,car,car
,,1215,South,,2025-05-17T03:51:36.711000000Z,,77,car,
,,1216,South,,2025-05-17T04:32:32.183000000Z,,770,car,
,,1217,East,South,2025-05-17T07:00:03.820000000Z,2025-05-17T07:00:06.000000000Z,772,truck,bus
,,1218,North,South,2025-05-17T07:00:11.723000000Z,2025-05-17T07:00:14.855000000Z,773,car,car
,,1219,South,,2025-05-17T07:00:23.908000000Z,,775,car,
,,1220,North,East,2025-05-17T07:00:25.978000000Z,2025-05-17T07:00:26.975000000Z,776,car,car
,,1221,North,East,2025-05-17T07:00:31.432000000Z,2025-05-17T07:00:36.571000000Z,777,car,car
,,1222,North,South,2025-05-17T03:42:26.643000000Z,2025-05-17T03:42:32.291000000Z,78,car,car
,,1222,North,East,2025-05-17T04:04:42.144000000Z,2025-05-17T04:04:43.720000000Z,78,car,car
,,1222,South,,2025-05-17T05:27:35.974000000Z,,78,car,
,,1223,North,South,2025-05-17T09:23:49.446000000Z,2025-05-17T09:23:53.364000000Z,783,car,car
,,1224,East,,2025-05-17T09:23:59.123000000Z,,784,car,
,,1225,North,South,2025-05-17T09:24:00.256000000Z,2025-05-17T09:24:05.142000000Z,785,car,car
,,1226,East,,2025-05-17T09:24:13.124000000Z,,786,car,
,,1227,East,South,2025-05-17T04:32:51.636000000Z,2025-05-17T04:32:56.219000000Z,787,truck,truck
,,1227,South,South,2025-05-17T07:01:28.817000000Z,2025-05-17T07:01:29.314000000Z,787,bus,bus
,,1227,South,South,2025-05-17T09:24:06.967000000Z,2025-05-17T09:24:06.355000000Z,787,motorcycle,motorcycle
,,1228,North,South,2025-05-17T09:24:03.961000000Z,2025-05-17T09:24:07.535000000Z,788,car,car
,,1229,,North,,2025-05-17T07:01:35.440000000Z,789,,car
,,1229,North,South,2025-05-17T09:24:06.967000000Z,2025-05-17T09:24:10.996000000Z,789,car,car
,,1230,,South,,2025-05-17T02:30:28.927000000Z,79,,car
,,1230,South,,2025-05-17T03:05:43.584000000Z,,79,car,
,,1231,North,East,2025-05-17T04:33:05.802000000Z,2025-05-17T04:33:07.368000000Z,793,car,car
,,1232,South,,2025-05-17T07:02:03.921000000Z,,794,car,
,,1233,South,North,2025-05-17T04:33:11.513000000Z,2025-05-17T04:33:15.980000000Z,796,car,car
,,1234,,North,,2025-05-17T07:02:08.759000000Z,798,,car
,,1235,North,East,2025-05-17T04:33:10.989000000Z,2025-05-17T04:33:13.630000000Z,799,car,car
,,1236,South,West,2025-05-17T02:22:52.248000000Z,2025-05-17T02:22:56.095000000Z,8,bus,bus
,,1237,South,South,2025-05-17T02:30:33.865000000Z,2025-05-17T02:30:31.045000000Z,80,car,car
,,1237,North,South,2025-05-17T04:04:46.914000000Z,2025-05-17T04:04:50.719000000Z,80,car,car
,,1237,East,,2025-05-17T05:27:37.547000000Z,,80,car,
,,1238,North,,2025-05-17T09:25:23.846000000Z,,803,car,
,,1239,East,South,2025-05-17T09:25:48.525000000Z,2025-05-17T09:25:51.437000000Z,806,truck,bus
,,1240,North,East,2025-05-17T09:25:49.096000000Z,2025-05-17T09:25:49.654000000Z,807,car,car
,,1241,,East,,2025-05-17T03:12:27.257000000Z,81,,car
,,1242,,South,,2025-05-17T04:33:20.194000000Z,811,,car
,,1242,,North,,2025-05-17T09:26:02.606000000Z,811,,car
,,1242,South,,2025-05-17T09:25:57.610000000Z,,811,car,
,,1243,East,,2025-05-17T07:02:44.648000000Z,,813,car,
,,1244,East,,2025-05-17T04:33:27.255000000Z,,815,car,
,,1245,South,,2025-05-17T07:03:10.360000000Z,,816,car,
,,1246,North,South,2025-05-17T09:26:23.055000000Z,2025-05-17T09:26:26.899000000Z,819,car,car
,,1247,East,South,2025-05-17T06:19:35.247000000Z,2025-05-17T06:19:37.248000000Z,82,car,car
,,1247,South,North,2025-05-17T08:48:01.205000000Z,2025-05-17T08:48:04.490000000Z,82,car,car
,,1248,,South,,2025-05-17T09:26:31.907000000Z,820,,car
,,1249,North,East,2025-05-17T04:33:33.963000000Z,2025-05-17T04:33:38.090000000Z,822,car,car
,,1250,North,East,2025-05-17T09:26:32.447000000Z,2025-05-17T09:26:32.990000000Z,823,car,car
,,1251,North,South,2025-05-17T04:33:38.090000000Z,2025-05-17T04:33:44.460000000Z,824,car,car
,,1251,North,South,2025-05-17T07:03:19.243000000Z,2025-05-17T07:03:22.479000000Z,824,car,car
,,1251,South,East,2025-05-17T09:26:41.202000000Z,2025-05-17T09:26:44.440000000Z,824,car,truck
,,1252,East,North,2025-05-17T07:03:28.020000000Z,2025-05-17T07:03:34.244000000Z,826,car,car
,,1253,South,,2025-05-17T09:26:46.026000000Z,,828,car,
,,1254,East,,2025-05-17T04:33:49.194000000Z,,829,car,
,,1255,South,,2025-05-17T03:06:12.356000000Z,,83,car,
,,1256,East,,2025-05-17T07:03:38.551000000Z,,830,car,
,,1257,,South,,2025-05-17T07:03:45.491000000Z,836,,bus
,,1258,,North,,2025-05-17T04:34:00.008000000Z,838,,car
,,1258,South,South,2025-05-17T07:03:51.263000000Z,2025-05-17T07:03:46.939000000Z,838,car,car
,,1259,,South,,2025-05-17T09:27:01.375000000Z,839,,car
,,1259,East,,2025-05-17T09:26:58.327000000Z,,839,car,
,,1260,,East,,2025-05-17T02:47:56.736000000Z,84,,bus
,,1260,,East,,2025-05-17T03:12:41.297000000Z,84,,car
,,1260,East,South,2025-05-17T04:05:22.385000000Z,,84,car,
,,1260,East,,2025-05-17T06:19:41.592000000Z,2025-05-17T06:19:44.234000000Z,84,truck,bus
,,1261,,North,,2025-05-17T07:04:56.424000000Z,840,,car
,,1262,East,West,2025-05-17T09:27:27.250000000Z,2025-05-17T09:27:37.684000000Z,842,car,car
,,1263,East,,2025-05-17T09:27:31.143000000Z,,844,car,
,,1264,North,East,2025-05-17T04:34:27.962000000Z,2025-05-17T04:34:31.097000000Z,846,car,car
,,1265,South,,2025-05-17T09:27:35.301000000Z,,848,car,
,,1266,South,,2025-05-17T08:48:08.090000000Z,,85,car,
,,1267,South,East,2025-05-17T04:34:48.927000000Z,2025-05-17T04:34:50.957000000Z,852,car,car
,,1267,North,,2025-05-17T09:27:33.493000000Z,,852,car,
,,1268,East,South,2025-05-17T07:06:19.638000000Z,2025-05-17T07:06:24.012000000Z,853,bus,bus
,,1269,,North,,2025-05-17T09:27:38.938000000Z,854,,car
,,1270,,East,,2025-05-17T04:35:07.997000000Z,856,,car
,,1271,North,,2025-05-17T04:05:14.645000000Z,,86,car,
,,1272,South,,2025-05-17T04:35:13.963000000Z,,860,car,
,,1272,South,South,2025-05-17T07:06:30.642000000Z,2025-05-17T07:06:27.583000000Z,860,car,car
,,1273,South,,2025-05-17T09:28:07.963000000Z,,863,car,
,,1274,East,,2025-05-17T04:35:14.981000000Z,,864,car,
,,1275,,North,,2025-05-17T04:35:19.787000000Z,865,,car
,,1276,East,,2025-05-17T07:06:44.134000000Z,,868,car,
,,1277,South,,2025-05-17T02:48:08.103000000Z,,87,car,
,,1277,East,South,2025-05-17T05:28:31.674000000Z,2025-05-17T05:28:34.009000000Z,87,truck,truck
,,1277,East,South,2025-05-17T06:19:56.274000000Z,2025-05-17T06:19:58.769000000Z,87,car,car
,,1278,East,,2025-05-17T07:06:50.453000000Z,,870,car,
,,1279,,South,,2025-05-17T07:06:37.618000000Z,873,,car
,,1279,East,,2025-05-17T04:36:03.553000000Z,,873,car,
,,1279,South,,2025-05-17T09:28:36.177000000Z,,873,car,
,,1280,North,South,2025-05-17T07:06:39.231000000Z,2025-05-17T07:06:42.592000000Z,875,car,car
,,1281,South,,2025-05-17T04:35:55.852000000Z,,876,car,
,,1282,North,East,2025-05-17T07:06:47.710000000Z,2025-05-17T07:06:49.350000000Z,877,car,car
,,1283,,West,,2025-05-17T02:30:55.327000000Z,88,,bus
,,1283,South,East,2025-05-17T02:15:45.618000000Z,2025-05-17T02:15:45.983000000Z,88,car,car
,,1284,,South,,2025-05-17T04:36:03.007000000Z,880,,truck
,,1285,East,,2025-05-17T04:36:08.730000000Z,,881,car,
,,1286,East,,2025-05-17T09:28:49.096000000Z,,882,car,
,,1287,North,South,2025-05-17T07:07:30.032000000Z,2025-05-17T07:07:33.290000000Z,883,car,car
,,1287,East,,2025-05-17T09:29:03.635000000Z,,883,car,
,,1288,North,,2025-05-17T09:28:58.161000000Z,,886,car,
,,1289,,South,,2025-05-17T09:28:59.312000000Z,887,,bus
,,1289,East,,2025-05-17T04:36:18.238000000Z,,887,car,
,,1290,,East,,2025-05-17T03:12:59.656000000Z,89,,truck
,,1290,South,,2025-05-17T02:31:07.929000000Z,,89,car,
,,1290,South,,2025-05-17T03:51:57.709000000Z,,89,car,
,,1290,South,,2025-05-17T04:05:27.099000000Z,,89,car,
,,1290,East,,2025-05-17T05:28:40.676000000Z,,89,car,
,,1291,North,South,2025-05-17T04:36:11.581000000Z,2025-05-17T04:36:16.127000000Z,891,car,car
,,1291,East,North,2025-05-17T09:29:13.928000000Z,2025-05-17T09:29:17.411000000Z,891,car,car
,,1292,South,,2025-05-17T07:08:09.652000000Z,,892,car,
,,1293,,North,,2025-05-17T07:08:13.111000000Z,893,,truck
,,1294,North,South,2025-05-17T07:08:32.724000000Z,2025-05-17T07:08:36.444000000Z,894,car,car
,,1295,North,South,2025-05-17T07:08:54.219000000Z,2025-05-17T07:08:57.437000000Z,898,car,car
,,1296,South,,2025-05-17T04:36:40.837000000Z,,899,car,
,,1296,North,South,2025-05-17T09:29:09.289000000Z,2025-05-17T09:29:13.396000000Z,899,car,car
,,1297,,South,,2025-05-17T02:26:43.866000000Z,9,,car
,,1297,,South,,2025-05-17T03:08:41.270000000Z,9,,car
,,1297,South,,2025-05-17T02:22:56.095000000Z,,9,car,
,,1298,South,,2025-05-17T04:36:46.788000000Z,,902,car,
,,1299,East,South,2025-05-17T04:36:49.308000000Z,2025-05-17T04:36:51.338000000Z,903,car,car
,,1299,East,,2025-05-17T07:09:09.956000000Z,,903,truck,
,,1300,North,South,2025-05-17T07:09:19.334000000Z,2025-05-17T07:09:23.511000000Z,904,car,car
,,1301,East,,2025-05-17T04:36:59.743000000Z,,905,bus,
,,1302,North,South,2025-05-17T04:37:01.818000000Z,2025-05-17T04:37:06.377000000Z,907,car,car
,,1303,South,,2025-05-17T07:09:33.505000000Z,,908,car,
,,1304,,South,,2025-05-17T08:48:27.250000000Z,91,,bus
,,1305,East,South,2025-05-17T07:09:39.224000000Z,2025-05-17T07:09:42.242000000Z,910,car,car
,,1306,North,East,2025-05-17T09:29:51.974000000Z,2025-05-17T09:29:53.056000000Z,914,car,car
,,1307,East,,2025-05-17T07:10:12.422000000Z,,917,truck,
,,1308,,South,,2025-05-17T09:30:00.896000000Z,919,,car
,,1308,South,,2025-05-17T07:10:30.867000000Z,,919,car,
,,1309,,South,,2025-05-17T03:42:51.962000000Z,92,,car
,,1309,,East,,2025-05-17T03:52:04.558000000Z,92,,bus
,,1309,South,East,2025-05-17T03:06:23.515000000Z,2025-05-17T03:06:31.948000000Z,92,car,car
,,1309,North,South,2025-05-17T05:28:40.676000000Z,2025-05-17T05:28:46.956000000Z,92,car,car
,,1310,East,,2025-05-17T04:37:29.386000000Z,,920,car,
,,1311,,East,,2025-05-17T07:10:48.261000000Z,921,,car
,,1311,North,North,2025-05-17T04:37:28.405000000Z,2025-05-17T04:37:31.341000000Z,921,car,car
,,1312,,North,,2025-05-17T04:37:33.923000000Z,924,,car
,,1313,South,South,2025-05-17T04:37:35.509000000Z,2025-05-17T04:37:40.613000000Z,925,car,car
,,1313,South,South,2025-05-17T07:11:09.769000000Z,2025-05-17T07:11:12.229000000Z,925,car,bus
,,1314,,East,,2025-05-17T09:30:10.662000000Z,927,,car
,,1315,North,North,2025-05-17T04:37:44.163000000Z,2025-05-17T04:37:43.477000000Z,929,car,car
,,1316,,East,,2025-05-17T03:43:17.943000000Z,93,,bus
,,1316,North,South,2025-05-17T04:05:23.919000000Z,2025-05-17T04:05:28.791000000Z,93,car,car
,,1316,East,,2025-05-17T08:48:33.277000000Z,,93,car,
,,1317,South,,2025-05-17T07:11:49.252000000Z,,930,car,
,,1318,South,East,2025-05-17T04:38:01.397000000Z,2025-05-17T04:38:04.976000000Z,933,car,car
,,1319,,South,,2025-05-17T07:12:04.074000000Z,935,,car
,,1319,East,,2025-05-17T04:37:57.731000000Z,,935,car,
,,1320,North,South,2025-05-17T04:37:53.433000000Z,2025-05-17T04:37:57.168000000Z,937,car,car
,,1320,South,,2025-05-17T09:31:08.691000000Z,,937,car,
,,1321,,East,,2025-05-17T03:43:24.915000000Z,94,,car
,,1321,,East,,2025-05-17T03:52:27.389000000Z,94,,car
,,1322,East,,2025-05-17T09:31:16.056000000Z,,940,car,
,,1323,East,South,2025-05-17T07:13:15.402000000Z,2025-05-17T07:13:17.409000000Z,942,car,car
,,1324,East,North,2025-05-17T04:38:13.818000000Z,2025-05-17T04:38:17.258000000Z,945,car,car
,,1325,,West,,2025-05-17T03:52:21.647000000Z,95,,car
,,1325,West,East,2025-05-17T02:31:24.976000000Z,2025-05-17T02:48:22.659000000Z,95,car,
,,1325,South,,2025-05-17T02:48:16.073000000Z,,95,car,car
,,1326,East,South,2025-05-17T04:38:44.251000000Z,2025-05-17T04:38:48.467000000Z,951,car,car
,,1327,East,North,2025-05-17T04:38:41.020000000Z,2025-05-17T04:38:45.898000000Z,953,car,car
,,1328,South,North,2025-05-17T04:38:26.174000000Z,2025-05-17T04:38:29.972000000Z,954,car,truck
,,1329,South,East,2025-05-17T09:32:37.117000000Z,2025-05-17T09:32:40.867000000Z,957,car,car
,,1330,South,North,2025-05-17T04:38:29.387000000Z,2025-05-17T04:38:33.433000000Z,958,car,car
,,1331,,South,,2025-05-17T03:13:30.685000000Z,96,,car
,,1331,South,East,2025-05-17T03:43:23.657000000Z,2025-05-17T03:43:31.774000000Z,96,car,car
,,1331,North,South,2025-05-17T05:28:48.045000000Z,2025-05-17T05:28:53.116000000Z,96,truck,truck
,,1331,East,,2025-05-17T08:48:36.486000000Z,,96,car,
,,1332,South,North,2025-05-17T04:38:34.559000000Z,2025-05-17T04:38:38.833000000Z,961,car,car
,,1332,East,,2025-05-17T09:32:34.276000000Z,,961,car,
,,1333,East,South,2025-05-17T07:13:30.573000000Z,2025-05-17T07:13:33.029000000Z,963,car,car
,,1334,East,,2025-05-17T07:13:52.197000000Z,,966,car,
,,1335,,North,,2025-05-17T04:38:42.127000000Z,967,,car
,,1335,,East,,2025-05-17T07:14:01.733000000Z,967,,car
,,1335,South,,2025-05-17T07:13:58.639000000Z,,967,car,
,,1336,South,East,2025-05-17T04:38:49.451000000Z,2025-05-17T04:38:54.549000000Z,969,car,car
,,1336,North,East,2025-05-17T09:32:56.767000000Z,2025-05-17T09:32:58.442000000Z,969,car,car
,,1337,North,East,2025-05-17T02:31:27.149000000Z,2025-05-17T02:31:35.178000000Z,97,car,car
,,1337,South,,2025-05-17T03:06:40.273000000Z,,97,car,
,,1337,South,,2025-05-17T05:28:54.751000000Z,,97,car,
,,1338,South,North,2025-05-17T09:33:01.780000000Z,2025-05-17T09:33:20.370000000Z,970,car,motorcycle
,,1339,South,,2025-05-17T04:39:01.552000000Z,,972,truck,
,,1339,South,,2025-05-17T09:33:06.110000000Z,,972,car,
,,1340,,North,,2025-05-17T09:33:05.433000000Z,973,,truck
,,1341,East,North,2025-05-17T07:14:12.794000000Z,2025-05-17T07:14:16.387000000Z,974,car,car
,,1341,East,East,2025-05-17T09:33:10.701000000Z,2025-05-17T09:33:11.281000000Z,974,bus,bus
,,1342,South,,2025-05-17T09:33:17.609000000Z,,976,car,
,,1343,East,South,2025-05-17T04:39:14.229000000Z,2025-05-17T04:39:39.263000000Z,979,car,car
,,1344,,South,,2025-05-17T02:31:35.953000000Z,98,,car
,,1344,,East,,2025-05-17T03:52:22.806000000Z,98,,car
,,1344,,South,,2025-05-17T03:43:29.297000000Z,98,,car
,,1345,,South,,2025-05-17T04:39:10.608000000Z,980,,bus
,,1346,North,East,2025-05-17T04:39:13.710000000Z,2025-05-17T04:39:15.240000000Z,981,car,car
,,1347,North,,2025-05-17T04:39:20.488000000Z,,986,car,
,,1348,North,East,2025-05-17T07:14:43.993000000Z,2025-05-17T07:14:45.507000000Z,988,car,car
,,1349,,East,,2025-05-17T02:48:48.684000000Z,99,,car
,,1349,East,South,2025-05-17T06:20:38.332000000Z,2025-05-17T06:20:38.908000000Z,99,truck,truck
