Time,Total Count,Cars,motorcycles,buss,Trucks,Code,Vehicle,Entry,Exit
15:34,,,,,,cse,bus,south,east
15:34,,,,,,bse,motorcycle,south,east
15:34,,,,,,ane,car,north,east
15:35,3,2,0,1,0,aws,car,west,south
15:35,,,,,,asn,car,south,north
15:35,,,,,,cwe,bus,west,east
15:36,8,6,0,1,0,sen,UNKNOWN,east,north
15:36,,,,,,ase,car,south,east
15:36,,,,,,aws,car,west,south
15:36,,,,,,ans,car,north,south
15:36,,,,,,ans,car,north,south
15:36,,,,,,cse,bus,south,east
15:36,,,,,,anw,car,north,west
15:36,,,,,,awn,car,west,north
15:37,7,4,3,0,0,awe,car,west,east
15:37,,,,,,ans,car,north,south
15:37,,,,,,bwe,motorcycle,west,east
15:37,,,,,,bns,motorcycle,north,south
15:37,,,,,,bse,motorcycle,south,east
15:37,,,,,,asn,car,south,north
15:37,,,,,,asw,car,south,west
15:38,9,6,2,1,0,asn,car,south,north
15:38,,,,,,cse,bus,south,east
15:38,,,,,,asn,car,south,north
15:38,,,,,,ase,car,south,east
15:38,,,,,,bse,motorcycle,south,east
15:38,,,,,,asn,car,south,north
15:38,,,,,,asn,car,south,north
15:38,,,,,,bns,motorcycle,north,south
15:38,,,,,,ase,car,south,east
15:39,5,2,3,0,0,bnw,motorcycle,north,west
15:39,,,,,,bsn,motorcycle,south,north
15:39,,,,,,anw,car,north,west
15:39,,,,,,asw,car,south,west
15:39,,,,,,bwe,motorcycle,west,east
15:40,4,2,1,1,0,bws,motorcycle,west,south
15:40,,,,,,cse,bus,south,east
15:40,,,,,,awe,car,west,east
15:40,,,,,,awe,car,west,east
15:41,5,3,2,0,0,asw,car,south,west
15:41,,,,,,ase,car,south,east
15:41,,,,,,awe,car,west,east
15:41,,,,,,bew,motorcycle,east,west
15:41,,,,,,bsn,motorcycle,south,north
15:42,5,3,0,2,0,cse,bus,south,east
15:42,,,,,,ans,car,north,south
15:42,,,,,,cse,bus,south,east
15:42,,,,,,ans,car,north,south
15:42,,,,,,ans,car,north,south
15:43,6,4,1,1,0,aws,car,west,south
15:43,,,,,,cse,bus,south,east
15:43,,,,,,ase,car,south,east
15:43,,,,,,awn,car,west,north
15:43,,,,,,awe,car,west,east
15:43,,,,,,bse,motorcycle,south,east
15:44,5,2,1,2,0,anw,car,north,west
15:44,,,,,,bns,motorcycle,north,south
15:44,,,,,,cse,bus,south,east
15:44,,,,,,cwe,bus,west,east
15:44,,,,,,awe,car,west,east
15:45,10,5,4,1,0,bns,motorcycle,north,south
15:45,,,,,,ans,car,north,south
15:45,,,,,,bwe,motorcycle,west,east
15:45,,,,,,ane,car,north,east
15:45,,,,,,bsw,motorcycle,south,west
15:45,,,,,,cse,bus,south,east
15:45,,,,,,ane,car,north,east
15:45,,,,,,aws,car,west,south
15:45,,,,,,anw,car,north,west
15:45,,,,,,bsn,motorcycle,south,north
15:46,5,1,3,1,0,ans,car,north,south
15:46,,,,,,bwe,motorcycle,west,east
15:46,,,,,,bwe,motorcycle,west,east
15:46,,,,,,cse,bus,south,east
15:46,,,,,,bse,motorcycle,south,east
15:47,8,4,2,1,1,ans,car,north,south
15:47,,,,,,bse,motorcycle,south,east
15:47,,,,,,cwe,bus,west,east
15:47,,,,,,awe,car,west,east
15:47,,,,,,xwe,truck,west,east
15:47,,,,,,asn,car,south,north
15:47,,,,,,bsw,motorcycle,south,west
15:47,,,,,,asn,car,south,north
15:48,10,4,4,2,0,bse,motorcycle,south,east
15:48,,,,,,ans,car,north,south
15:48,,,,,,asn,car,south,north
15:48,,,,,,aws,car,west,south
15:48,,,,,,bse,motorcycle,south,east
15:48,,,,,,ans,car,north,south
15:48,,,,,,cse,bus,south,east
15:48,,,,,,bsn,motorcycle,south,north
15:48,,,,,,bse,motorcycle,south,east
15:48,,,,,,cse,bus,south,east
15:49,8,4,3,1,0,awe,car,west,east
15:49,,,,,,cwe,bus,west,east
15:49,,,,,,awn,car,west,north
15:49,,,,,,bew,motorcycle,east,west
15:49,,,,,,ane,car,north,east
15:49,,,,,,awe,car,west,east
15:49,,,,,,bwe,motorcycle,west,east
15:49,,,,,,bwe,motorcycle,west,east
15:50,7,4,3,0,0,bse,motorcycle,south,east
15:50,,,,,,bwn,motorcycle,west,north
15:50,,,,,,awe,car,west,east
15:50,,,,,,awe,car,west,east
15:50,,,,,,ane,car,north,east
15:50,,,,,,aew,car,east,west
15:50,,,,,,bnw,motorcycle,north,west
15:51,6,1,3,2,0,cse,bus,south,east
15:51,,,,,,aew,car,east,west
15:51,,,,,,bws,motorcycle,west,south
15:51,,,,,,bse,motorcycle,south,east
15:51,,,,,,cne,bus,north,east
15:51,,,,,,bsw,motorcycle,south,west
15:52,6,5,1,0,0,awe,car,west,east
15:52,,,,,,asn,car,south,north
15:52,,,,,,asn,car,south,north
15:52,,,,,,bwn,motorcycle,west,north
15:52,,,,,,awe,car,west,east
15:52,,,,,,asn,car,south,north
15:53,7,2,3,2,0,cse,bus,south,east
15:53,,,,,,cwe,bus,west,east
15:53,,,,,,ase,car,south,east
15:53,,,,,,bse,motorcycle,south,east
15:53,,,,,,bwe,motorcycle,west,east
15:53,,,,,,asn,car,south,north
15:53,,,,,,bse,motorcycle,south,east
15:54,6,2,3,1,0,bse,motorcycle,south,east
15:54,,,,,,bes,motorcycle,east,south
15:54,,,,,,bwe,motorcycle,west,east
15:54,,,,,,ans,car,north,south
15:54,,,,,,anw,car,north,west
15:54,,,,,,cse,bus,south,east
15:55,5,3,2,0,0,bwn,motorcycle,west,north
15:55,,,,,,asn,car,south,north
15:55,,,,,,bew,motorcycle,east,west
15:55,,,,,,ane,car,north,east
15:55,,,,,,anw,car,north,west
15:56,10,5,3,2,0,awe,car,west,east
15:56,,,,,,aws,car,west,south
15:56,,,,,,bse,motorcycle,south,east
15:56,,,,,,bse,motorcycle,south,east
15:56,,,,,,cse,bus,south,east
15:56,,,,,,ans,car,north,south
15:56,,,,,,ase,car,south,east
15:56,,,,,,aen,car,east,north
15:56,,,,,,bse,motorcycle,south,east
15:56,,,,,,cse,bus,south,east
15:57,11,3,6,2,0,bew,motorcycle,east,west
15:57,,,,,,cwe,bus,west,east
15:57,,,,,,bse,motorcycle,south,east
15:57,,,,,,bns,motorcycle,north,south
15:57,,,,,,bse,motorcycle,south,east
15:57,,,,,,cwe,bus,west,east
15:57,,,,,,bwe,motorcycle,west,east
15:57,,,,,,asn,car,south,north
15:57,,,,,,asn,car,south,north
15:57,,,,,,aew,car,east,west
15:57,,,,,,bnw,motorcycle,north,west
15:58,6,4,1,1,0,asw,car,south,west
15:58,,,,,,asn,car,south,north
15:58,,,,,,asn,car,south,north
15:58,,,,,,awe,car,west,east
15:58,,,,,,cwe,bus,west,east
15:58,,,,,,bwn,motorcycle,west,north
15:59,12,5,6,1,0,bse,motorcycle,south,east
15:59,,,,,,cse,bus,south,east
15:59,,,,,,aws,car,west,south
15:59,,,,,,bwe,motorcycle,west,east
15:59,,,,,,asw,car,south,west
15:59,,,,,,bse,motorcycle,south,east
15:59,,,,,,ase,car,south,east
15:59,,,,,,bwe,motorcycle,west,east
15:59,,,,,,aew,car,east,west
15:59,,,,,,awe,car,west,east
15:59,,,,,,bsn,motorcycle,south,north
15:59,,,,,,bse,motorcycle,south,east
16:00,7,4,2,1,0,bns,motorcycle,north,south
16:00,,,,,,cwe,bus,west,east
16:00,,,,,,ans,car,north,south
16:00,,,,,,ane,car,north,east
16:00,,,,,,awe,car,west,east
16:00,,,,,,awe,car,west,east
16:00,,,,,,bws,motorcycle,west,south
16:01,6,2,3,1,0,bew,motorcycle,east,west
16:01,,,,,,bwe,motorcycle,west,east
16:01,,,,,,awe,car,west,east
16:01,,,,,,bwn,motorcycle,west,north
16:01,,,,,,asn,car,south,north
16:01,,,,,,cse,bus,south,east
16:02,6,2,4,0,0,awe,car,west,east
16:02,,,,,,bsn,motorcycle,south,north
16:02,,,,,,bsn,motorcycle,south,north
16:02,,,,,,ase,car,south,east
16:02,,,,,,bws,motorcycle,west,south
16:02,,,,,,bsn,motorcycle,south,north
16:03,14,8,5,1,0,anw,car,north,west
16:03,,,,,,bwe,motorcycle,west,east
16:03,,,,,,bsn,motorcycle,south,north
16:03,,,,,,cse,bus,south,east
16:03,,,,,,bns,motorcycle,north,south
16:03,,,,,,aew,car,east,west
16:03,,,,,,ase,car,south,east
16:03,,,,,,awe,car,west,east
16:03,,,,,,anw,car,north,west
16:03,,,,,,asn,car,south,north
16:03,,,,,,asw,car,south,west
16:03,,,,,,bse,motorcycle,south,east
16:03,,,,,,bse,motorcycle,south,east
16:03,,,,,,awn,car,west,north
16:04,8,0,7,1,0,bse,motorcycle,south,east
16:04,,,,,,bwn,motorcycle,west,north
16:04,,,,,,bwe,motorcycle,west,east
16:04,,,,,,bws,motorcycle,west,south
16:04,,,,,,bse,motorcycle,south,east
16:04,,,,,,bse,motorcycle,south,east
16:04,,,,,,bwe,motorcycle,west,east
16:04,,,,,,cse,bus,south,east
16:05,1,1,0,0,0,ase,car,south,east
16:06,11,5,5,1,0,ase,car,south,east
16:06,,,,,,bsn,motorcycle,south,north
16:06,,,,,,bew,motorcycle,east,west
16:06,,,,,,bee,motorcycle,east,east
16:06,,,,,,cse,bus,south,east
16:06,,,,,,ans,car,north,south
16:06,,,,,,bwe,motorcycle,west,east
16:06,,,,,,bse,motorcycle,south,east
16:06,,,,,,ane,car,north,east
16:06,,,,,,asn,car,south,north
16:06,,,,,,aws,car,west,south
16:07,10,4,4,2,0,bwn,motorcycle,west,north
16:07,,,,,,cwe,bus,west,east
16:07,,,,,,awe,car,west,east
16:07,,,,,,cse,bus,south,east
16:07,,,,,,awe,car,west,east
16:07,,,,,,bns,motorcycle,north,south
16:07,,,,,,ane,car,north,east
16:07,,,,,,asn,car,south,north
16:07,,,,,,bes,motorcycle,east,south
16:07,,,,,,bes,motorcycle,east,south
16:08,10,6,3,0,0,awn,car,west,north
16:08,,,,,,asw,car,south,west
16:08,,,,,,bse,motorcycle,south,east
16:08,,,,,,bse,motorcycle,south,east
16:08,,,,,,asn,car,south,north
16:08,,,,,,asn,car,south,north
16:08,,,,,,anw,car,north,west
16:08,,,,,,aws,car,west,south
16:08,,,,,,bse,motorcycle,south,east
16:08,,,,,,nes,UNKNOWN,east,south
16:09,12,6,5,1,0,awe,car,west,east
16:09,,,,,,anw,car,north,west
16:09,,,,,,bnw,motorcycle,north,west
16:09,,,,,,ans,car,north,south
16:09,,,,,,bse,motorcycle,south,east
16:09,,,,,,bse,motorcycle,south,east
16:09,,,,,,aew,car,east,west
16:09,,,,,,awe,car,west,east
16:09,,,,,,ben,motorcycle,east,north
16:09,,,,,,awe,car,west,east
16:09,,,,,,cse,bus,south,east
16:09,,,,,,bew,motorcycle,east,west
16:10,7,5,2,0,0,aws,car,west,south
16:10,,,,,,bwe,motorcycle,west,east
16:10,,,,,,aew,car,east,west
16:10,,,,,,bse,motorcycle,south,east
16:10,,,,,,asw,car,south,west
16:10,,,,,,awe,car,west,east
16:10,,,,,,awe,car,west,east
16:11,11,8,2,1,0,awe,car,west,east
16:11,,,,,,awe,car,west,east
16:11,,,,,,awe,car,west,east
16:11,,,,,,bse,motorcycle,south,east
16:11,,,,,,awn,car,west,north
16:11,,,,,,cse,bus,south,east
16:11,,,,,,ase,car,south,east
16:11,,,,,,ase,car,south,east
16:11,,,,,,awn,car,west,north
16:11,,,,,,ase,car,south,east
16:11,,,,,,bse,motorcycle,south,east
16:12,4,3,1,0,0,awe,car,west,east
16:12,,,,,,bns,motorcycle,north,south
16:12,,,,,,asn,car,south,north
16:12,,,,,,anw,car,north,west
16:13,8,6,2,0,0,bwe,motorcycle,west,east
16:13,,,,,,anw,car,north,west
16:13,,,,,,anw,car,north,west
16:13,,,,,,ans,car,north,south
16:13,,,,,,asn,car,south,north
16:13,,,,,,bwe,motorcycle,west,east
16:13,,,,,,asn,car,south,north
16:13,,,,,,asn,car,south,north
16:14,9,5,2,2,0,cse,bus,south,east
16:14,,,,,,bsn,motorcycle,south,north
16:14,,,,,,bse,motorcycle,south,east
16:14,,,,,,aes,car,east,south
16:14,,,,,,aew,car,east,west
16:14,,,,,,anw,car,north,west
16:14,,,,,,asn,car,south,north
16:14,,,,,,awe,car,west,east
16:14,,,,,,cse,bus,south,east
16:15,3,2,1,0,0,asn,car,south,north
16:15,,,,,,ans,car,north,south
16:15,,,,,,bne,motorcycle,north,east
16:16,7,1,4,1,1,bwe,motorcycle,west,east
16:16,,,,,,bes,motorcycle,east,south
16:16,,,,,,aws,car,west,south
16:16,,,,,,bwe,motorcycle,west,east
16:16,,,,,,cse,bus,south,east
16:16,,,,,,bne,motorcycle,north,east
16:16,,,,,,xew,truck,east,west
16:17,7,5,1,1,0,aws,car,west,south
16:17,,,,,,asn,car,south,north
16:17,,,,,,asn,car,south,north
16:17,,,,,,bsn,motorcycle,south,north
16:17,,,,,,ase,car,south,east
16:17,,,,,,cwe,bus,west,east
16:17,,,,,,asn,car,south,north
16:18,11,7,4,0,0,awe,car,west,east
16:18,,,,,,bwe,motorcycle,west,east
16:18,,,,,,asn,car,south,north
16:18,,,,,,bse,motorcycle,south,east
16:18,,,,,,bws,motorcycle,west,south
16:18,,,,,,asn,car,south,north
16:18,,,,,,awn,car,west,north
16:18,,,,,,asw,car,south,west
16:18,,,,,,bwe,motorcycle,west,east
16:18,,,,,,awe,car,west,east
16:18,,,,,,awe,car,west,east
16:19,10,6,3,1,0,awm,car,west,UNKNOWN
16:19,,,,,,asn,car,south,north
16:19,,,,,,ans,car,north,south
16:19,,,,,,aws,car,west,south
16:19,,,,,,bse,motorcycle,south,east
16:19,,,,,,bsn,motorcycle,south,north
16:19,,,,,,ans,car,north,south
16:19,,,,,,bwe,motorcycle,west,east
16:19,,,,,,awe,car,west,east
16:19,,,,,,cwe,bus,west,east
16:20,3,2,0,0,1,asw,car,south,west
16:20,,,,,,xwe,truck,west,east
16:20,,,,,,asn,car,south,north
16:21,11,4,4,3,0,cse,bus,south,east
16:21,,,,,,bws,motorcycle,west,south
16:21,,,,,,bwe,motorcycle,west,east
16:21,,,,,,aew,car,east,west
16:21,,,,,,aew,car,east,west
16:21,,,,,,cwe,bus,west,east
16:21,,,,,,bsn,motorcycle,south,north
16:21,,,,,,ans,car,north,south
16:21,,,,,,cse,bus,south,east
16:21,,,,,,awe,car,west,east
16:21,,,,,,bsn,motorcycle,south,north
16:22,8,3,4,1,0,aew,car,east,west
16:22,,,,,,asw,car,south,west
16:22,,,,,,bsn,motorcycle,south,north
16:22,,,,,,bne,motorcycle,north,east
16:22,,,,,,cse,bus,south,east
16:22,,,,,,asn,car,south,north
16:22,,,,,,bwe,motorcycle,west,east
16:22,,,,,,bwe,motorcycle,west,east
16:23,10,5,5,0,0,ans,car,north,south
16:23,,,,,,bwe,motorcycle,west,east
16:23,,,,,,bwe,motorcycle,west,east
16:23,,,,,,bse,motorcycle,south,east
16:23,,,,,,ans,car,north,south
16:23,,,,,,bse,motorcycle,south,east
16:23,,,,,,bsn,motorcycle,south,north
16:23,,,,,,anw,car,north,west
16:23,,,,,,awe,car,west,east
16:23,,,,,,ans,car,north,south
16:24,4,2,1,1,0,cse,bus,south,east
16:24,,,,,,bwe,motorcycle,west,east
16:24,,,,,,awe,car,west,east
16:24,,,,,,ans,car,north,south
16:25,5,2,3,0,0,bsn,motorcycle,south,north
16:25,,,,,,bwn,motorcycle,west,north
16:25,,,,,,awe,car,west,east
16:25,,,,,,bwe,motorcycle,west,east
16:25,,,,,,ane,car,north,east
16:26,4,2,1,1,0,awe,car,west,east
16:26,,,,,,bwe,motorcycle,west,east
16:26,,,,,,cse,bus,south,east
16:26,,,,,,ase,car,south,east
16:27,11,3,5,3,0,ane,car,north,east
16:27,,,,,,bns,motorcycle,north,south
16:27,,,,,,bws,motorcycle,west,south
16:27,,,,,,bws,motorcycle,west,south
16:27,,,,,,cwe,bus,west,east
16:27,,,,,,cse,bus,south,east
16:27,,,,,,aws,car,west,south
16:27,,,,,,awe,car,west,east
16:27,,,,,,bwe,motorcycle,west,east
16:27,,,,,,bwe,motorcycle,west,east
16:27,,,,,,cwe,bus,west,east
16:28,6,5,1,0,0,aws,car,west,south
16:28,,,,,,bwe,motorcycle,west,east
16:28,,,,,,awe,car,west,east
16:28,,,,,,awe,car,west,east
16:28,,,,,,asn,car,south,north
16:28,,,,,,awe,car,west,east
16:29,9,4,5,0,0,bew,motorcycle,east,west
16:29,,,,,,bwe,motorcycle,west,east
16:29,,,,,,asn,car,south,north
16:29,,,,,,bse,motorcycle,south,east
16:29,,,,,,awe,car,west,east
16:29,,,,,,bws,motorcycle,west,south
16:29,,,,,,asn,car,south,north
16:29,,,,,,ans,car,north,south
16:29,,,,,,bwe,motorcycle,west,east
16:30,9,3,5,1,0,bse,motorcycle,south,east
16:30,,,,,,awe,car,west,east
16:30,,,,,,bnw,motorcycle,north,west
16:30,,,,,,asn,car,south,north
16:30,,,,,,cse,bus,south,east
16:30,,,,,,bsn,motorcycle,south,north
16:30,,,,,,bns,motorcycle,north,south
16:30,,,,,,ase,car,south,east
16:30,,,,,,bew,motorcycle,east,west
16:31,6,2,3,1,0,bsn,motorcycle,south,north
16:31,,,,,,bsn,motorcycle,south,north
16:31,,,,,,cwe,bus,west,east
16:31,,,,,,bsn,motorcycle,south,north
16:31,,,,,,asn,car,south,north
16:31,,,,,,awn,car,west,north
16:32,9,4,4,1,0,cse,bus,south,east
16:32,,,,,,bns,motorcycle,north,south
16:32,,,,,,asn,car,south,north
16:32,,,,,,awe,car,west,east
16:32,,,,,,bwn,motorcycle,west,north
16:32,,,,,,bse,motorcycle,south,east
16:32,,,,,,bwn,motorcycle,west,north
16:32,,,,,,asw,car,south,west
16:32,,,,,,awe,car,west,east
16:33,13,7,5,1,0,bwe,motorcycle,west,east
16:33,,,,,,ans,car,north,south
16:33,,,,,,aws,car,west,south
16:33,,,,,,bwe,motorcycle,west,east
16:33,,,,,,bwe,motorcycle,west,east
16:33,,,,,,bsn,motorcycle,south,north
16:33,,,,,,cse,bus,south,east
16:33,,,,,,bse,motorcycle,south,east
16:33,,,,,,awn,car,west,north
16:33,,,,,,ans,car,north,south
16:33,,,,,,awe,car,west,east
16:33,,,,,,anw,car,north,west
16:33,,,,,,ase,car,south,east
16:34,6,3,3,0,0,anw,car,north,west
16:34,,,,,,bwn,motorcycle,west,north
16:34,,,,,,ase,car,south,east
16:34,,,,,,asw,car,south,west
16:34,,,,,,bne,motorcycle,north,east
16:34,,,,,,bse,motorcycle,south,east
16:35,6,2,4,0,0,bwe,motorcycle,west,east
16:35,,,,,,bwe,motorcycle,west,east
16:35,,,,,,bwe,motorcycle,west,east
16:35,,,,,,asn,car,south,north
16:35,,,,,,bwn,motorcycle,west,north
16:35,,,,,,aes,car,east,south
16:36,11,5,4,2,0,cse,bus,south,east
16:36,,,,,,bwe,motorcycle,west,east
16:36,,,,,,asw,car,south,west
16:36,,,,,,bew,motorcycle,east,west
16:36,,,,,,bse,motorcycle,south,east
16:36,,,,,,ans,car,north,south
16:36,,,,,,ans,car,north,south
16:36,,,,,,asw,car,south,west
16:36,,,,,,awe,car,west,east
16:36,,,,,,cse,bus,south,east
16:36,,,,,,bws,motorcycle,west,south
16:37,10,2,5,3,0,bse,motorcycle,south,east
16:37,,,,,,bse,motorcycle,south,east
16:37,,,,,,aew,car,east,west
16:37,,,,,,bne,motorcycle,north,east
16:37,,,,,,bwe,motorcycle,west,east
16:37,,,,,,bwn,motorcycle,west,north
16:37,,,,,,cse,bus,south,east
16:37,,,,,,cwe,bus,west,east
16:37,,,,,,cse,bus,south,east
16:37,,,,,,awn,car,west,north
16:38,4,2,1,1,0,cse,bus,south,east
16:38,,,,,,awe,car,west,east
16:38,,,,,,bwe,motorcycle,west,east
16:38,,,,,,asw,car,south,west
16:39,5,5,0,0,0,ase,car,south,east
16:39,,,,,,aws,car,west,south
16:39,,,,,,aws,car,west,south
16:39,,,,,,aws,car,west,south
16:39,,,,,,ans,car,north,south
16:40,6,2,3,1,0,cse,bus,south,east
16:40,,,,,,bse,motorcycle,south,east
16:40,,,,,,aws,car,west,south
16:40,,,,,,asn,car,south,north
16:40,,,,,,bew,motorcycle,east,west
16:40,,,,,,bns,motorcycle,north,south
16:41,13,5,6,2,0,bew,motorcycle,east,west
16:41,,,,,,bnw,motorcycle,north,west
16:41,,,,,,asw,car,south,west
16:41,,,,,,bse,motorcycle,south,east
16:41,,,,,,bwe,motorcycle,west,east
16:41,,,,,,ans,car,north,south
16:41,,,,,,bws,motorcycle,west,south
16:41,,,,,,cse,bus,south,east
16:41,,,,,,cwe,bus,west,east
16:41,,,,,,bwe,motorcycle,west,east
16:41,,,,,,asn,car,south,north
16:41,,,,,,asn,car,south,north
16:41,,,,,,asn,car,south,north
16:42,4,1,2,1,0,cwe,bus,west,east
16:42,,,,,,bew,motorcycle,east,west
16:42,,,,,,bse,motorcycle,south,east
16:42,,,,,,ane,car,north,east
16:43,10,4,6,0,0,ase,car,south,east
16:43,,,,,,ane,car,north,east
16:43,,,,,,awe,car,west,east
16:43,,,,,,awe,car,west,east
16:43,,,,,,bwe,motorcycle,west,east
16:43,,,,,,bwe,motorcycle,west,east
16:43,,,,,,bse,motorcycle,south,east
16:43,,,,,,bse,motorcycle,south,east
16:43,,,,,,bws,motorcycle,west,south
16:43,,,,,,bwe,motorcycle,west,east
16:44,8,5,3,0,0,aws,car,west,south
16:44,,,,,,bse,motorcycle,south,east
16:44,,,,,,awn,car,west,north
16:44,,,,,,bns,motorcycle,north,south
16:44,,,,,,ase,car,south,east
16:44,,,,,,aes,car,east,south
16:44,,,,,,bew,motorcycle,east,west
16:44,,,,,,ase,car,south,east
16:45,5,3,1,1,0,asn,car,south,north
16:45,,,,,,cse,bus,south,east
16:45,,,,,,bwe,motorcycle,west,east
16:45,,,,,,asn,car,south,north
16:45,,,,,,ans,car,north,south
16:46,8,1,6,1,0,bwn,motorcycle,west,north
16:46,,,,,,bew,motorcycle,east,west
16:46,,,,,,bes,motorcycle,east,south
16:46,,,,,,bes,motorcycle,east,south
16:46,,,,,,bwe,motorcycle,west,east
16:46,,,,,,bwe,motorcycle,west,east
16:46,,,,,,cse,bus,south,east
16:46,,,,,,awe,car,west,east
16:47,9,5,2,2,0,cwe,bus,west,east
16:47,,,,,,asn,car,south,north
16:47,,,,,,bwe,motorcycle,west,east
16:47,,,,,,ans,car,north,south
16:47,,,,,,ans,car,north,south
16:47,,,,,,bse,motorcycle,south,east
16:47,,,,,,asw,car,south,west
16:47,,,,,,cse,bus,south,east
16:47,,,,,,awn,car,west,north
16:48,5,4,1,0,0,asw,car,south,west
16:48,,,,,,anw,car,north,west
16:48,,,,,,awe,car,west,east
16:48,,,,,,bwe,motorcycle,west,east
16:48,,,,,,ans,car,north,south
16:49,8,5,2,1,0,ans,car,north,south
16:49,,,,,,bse,motorcycle,south,east
16:49,,,,,,bwe,motorcycle,west,east
16:49,,,,,,anw,car,north,west
16:49,,,,,,ane,car,north,east
16:49,,,,,,cse,bus,south,east
16:49,,,,,,aws,car,west,south
16:49,,,,,,ase,car,south,east
16:50,12,4,6,2,0,bwe,motorcycle,west,east
16:50,,,,,,bwe,motorcycle,west,east
16:50,,,,,,ase,car,south,east
16:50,,,,,,cwe,bus,west,east
16:50,,,,,,awe,car,west,east
16:50,,,,,,bwe,motorcycle,west,east
16:50,,,,,,awe,car,west,east
16:50,,,,,,asw,car,south,west
16:50,,,,,,bsw,motorcycle,south,west
16:50,,,,,,cse,bus,south,east
16:50,,,,,,bse,motorcycle,south,east
16:50,,,,,,bwe,motorcycle,west,east
16:51,8,4,2,2,0,bns,motorcycle,north,south
16:51,,,,,,cse,bus,south,east
16:51,,,,,,cwe,bus,west,east
16:51,,,,,,anw,car,north,west
16:51,,,,,,awe,car,west,east
16:51,,,,,,asn,car,south,north
16:51,,,,,,bwe,motorcycle,west,east
16:51,,,,,,asn,car,south,north
16:52,10,3,7,0,0,bsn,motorcycle,south,north
16:52,,,,,,bns,motorcycle,north,south
16:52,,,,,,awe,car,west,east
16:52,,,,,,awe,car,west,east
16:52,,,,,,awn,car,west,north
16:52,,,,,,bse,motorcycle,south,east
16:52,,,,,,bws,motorcycle,west,south
16:52,,,,,,bws,motorcycle,west,south
16:52,,,,,,bwe,motorcycle,west,east
16:52,,,,,,bse,motorcycle,south,east
16:53,5,2,3,0,0,bwe,motorcycle,west,east
16:53,,,,,,bwe,motorcycle,west,east
16:53,,,,,,ane,car,north,east
16:53,,,,,,ase,car,south,east
16:53,,,,,,bwe,motorcycle,west,east
16:54,4,2,2,0,0,asw,car,south,west
16:54,,,,,,awe,car,west,east
16:54,,,,,,bwe,motorcycle,west,east
16:54,,,,,,bwe,motorcycle,west,east
16:55,13,7,3,3,0,bnw,motorcycle,north,west
16:55,,,,,,aws,car,west,south
16:55,,,,,,aen,car,east,north
16:55,,,,,,asn,car,south,north
16:55,,,,,,cse,bus,south,east
16:55,,,,,,awe,car,west,east
16:55,,,,,,aws,car,west,south
16:55,,,,,,bse,motorcycle,south,east
16:55,,,,,,bwe,motorcycle,west,east
16:55,,,,,,aes,car,east,south
16:55,,,,,,asn,car,south,north
16:55,,,,,,cse,bus,south,east
16:55,,,,,,cse,bus,south,east
16:56,5,2,2,1,0,aes,car,east,south
16:56,,,,,,bew,motorcycle,east,west
16:56,,,,,,bsn,motorcycle,south,north
16:56,,,,,,cse,bus,south,east
16:56,,,,,,awe,car,west,east
16:57,4,3,1,0,0,aew,car,east,west
16:57,,,,,,bns,motorcycle,north,south
16:57,,,,,,awe,car,west,east
16:57,,,,,,awe,car,west,east
16:58,13,3,10,0,0,bwe,motorcycle,west,east
16:58,,,,,,bwe,motorcycle,west,east
16:58,,,,,,bwe,motorcycle,west,east
16:58,,,,,,awe,car,west,east
16:58,,,,,,bws,motorcycle,west,south
16:58,,,,,,bse,motorcycle,south,east
16:58,,,,,,bsw,motorcycle,south,west
16:58,,,,,,bsw,motorcycle,south,west
16:58,,,,,,awn,car,west,north
16:58,,,,,,bwn,motorcycle,west,north
16:58,,,,,,bwe,motorcycle,west,east
16:58,,,,,,bse,motorcycle,south,east
16:58,,,,,,asn,car,south,north
16:59,8,4,3,1,0,bse,motorcycle,south,east
16:59,,,,,,awe,car,west,east
16:59,,,,,,aws,car,west,south
16:59,,,,,,awe,car,west,east
16:59,,,,,,cse,bus,south,east
16:59,,,,,,bwe,motorcycle,west,east
16:59,,,,,,awe,car,west,east
16:59,,,,,,bsn,motorcycle,south,north
17:00,8,4,2,2,0,bwe,motorcycle,west,east
17:00,,,,,,ans,car,north,south
17:00,,,,,,cse,bus,south,east
17:00,,,,,,awe,car,west,east
17:00,,,,,,asw,car,south,west
17:00,,,,,,asn,car,south,north
17:00,,,,,,bws,motorcycle,west,south
17:00,,,,,,cse,bus,south,east
17:01,6,2,2,1,1,bwe,motorcycle,west,east
17:01,,,,,,cwe,bus,west,east
17:01,,,,,,xns,truck,north,south
17:01,,,,,,bws,motorcycle,west,south
17:01,,,,,,asw,car,south,west
17:01,,,,,,asn,car,south,north
17:02,7,3,1,3,0,bwe,motorcycle,west,east
17:02,,,,,,ans,car,north,south
17:02,,,,,,cse,bus,south,east
17:02,,,,,,ans,car,north,south
17:02,,,,,,awe,car,west,east
17:02,,,,,,cse,bus,south,east
17:02,,,,,,cwe,bus,west,east
17:03,10,5,5,0,0,aws,car,west,south
17:03,,,,,,ben,motorcycle,east,north
17:03,,,,,,asn,car,south,north
17:03,,,,,,aws,car,west,south
17:03,,,,,,bse,motorcycle,south,east
17:03,,,,,,bwe,motorcycle,west,east
17:03,,,,,,ans,car,north,south
17:03,,,,,,ben,motorcycle,east,north
17:03,,,,,,bsw,motorcycle,south,west
